Replay 1|true|1226
-14.97218132019043,365.71533203125,-1223.0504150390625|-0.9359915256500244,0.0000023096376935427543,-0.35202258825302124|0.000002155490619770717,1,8.298238185489026e-07|Running
-14.972180366516113,365.7327880859375,-1223.0504150390625|-0.9914854764938354,0.000001965852106877719,-0.13021734356880188|0.000001946932570717763,1,2.7259608259555534e-07|Running
-14.972182273864746,365.7882385253906,-1223.05029296875|-0.9994966983795166,0.0000012797385124940774,0.031723424792289734|0.0000012790519576810766,1,-4.193434577359767e-08|Running
-14.97219181060791,365.8170471191406,-1223.0501708984375|-0.9915184378623962,4.13736927384889e-07,0.1299661248922348|4.066110648182075e-07,1,-8.136387918966648e-08|Running
-14.97219467163086,365.831298828125,-1223.0501708984375|-0.9791464805603027,-3.502890422169003e-08,0.2031555473804474|-3.9929908268732106e-08,1,-2.0025657576638878e-08|Running
-14.97219467163086,365.83935546875,-1223.0501708984375|-0.9555742144584656,-8.817914221026513e-08,0.2947506904602051|-8.653213257048264e-08,1,1.8630206710668062e-08|Running
-14.97219467163086,365.84381103515625,-1223.0501708984375|-0.9278337955474854,-1.0611400114157732e-07,0.3729938864707947|-9.550517177103757e-08,1,4.6920543894657385e-08|Running
-14.97219467163086,365.84625244140625,-1223.0501708984375|-0.8910036087036133,-7.187075823367195e-08,0.4539962708950043|-5.553669879532208e-08,1,4.931176889044764e-08|Running
-14.97219467163086,365.8475646972656,-1223.0501708984375|-0.8655020594596863,-3.8282099268371894e-08,0.5009053349494934|-1.743638478046705e-08,1,4.6297909506165524e-08|Running
-14.97219467163086,365.8482666015625,-1223.0501708984375|-0.8502575755119324,-5.110880607617219e-09,0.5263668298721313|1.9304051690482993e-08,1,4.089219984848569e-08|Running
-14.97219467163086,365.84869384765625,-1223.0501708984375|-0.8309826850891113,2.752755712265298e-08,0.5562982559204102|5.6076128629456434e-08,1,3.4281491423371335e-08|Running
-15.165263175964355,365.8489074707031,-1222.9207763671875|-0.7965262532234192,5.920647794255274e-08,0.6046038866043091|9.330917549732476e-08,1,2.5002702130905163e-08|Running
-15.58714771270752,365.8490295410156,-1222.606201171875|-0.7631220817565918,6.54030998248345e-08,0.6462543606758118|9.517598442698727e-08,1,1.1184130066510534e-08|Running
-16.02178192138672,365.84906005859375,-1222.2440185546875|-0.7592674493789673,4.726632596430136e-08,0.6507787704467773|6.131732988023941e-08,1,-1.091119528062734e-09|Running
-16.454513549804688,366.7247314453125,-1221.8782958984375|-0.7592674493789673,2.9145027724553074e-08,0.6507787704467773|2.742281957068826e-08,1,-1.2790482450952823e-08|Jumping
-16.8851318359375,367.54931640625,-1221.510009765625|-0.7592676281929016,1.1039192671091769e-08,0.6507784724235535|-6.44275388594906e-09,1,-2.447986169329397e-08|Freefall
-17.31540298461914,368.31939697265625,-1221.141357421875|-0.7522128224372864,1.9961359232212317e-09,0.6589202284812927|-3.4080706257100246e-08,1,-4.1935397376846595e-08|Freefall
-17.7419376373291,369.03497314453125,-1220.768310546875|-0.730072557926178,9.240515908004454e-08,0.6833696365356445|1.5123914565151608e-08,1,-1.1906236352388078e-07|Freefall
-18.15700912475586,369.696044921875,-1220.3826904296875|-0.6982573866844177,2.3446683883321384e-07,0.7158467769622803|1.366559132520706e-07,1,-1.9423966080012178e-07|Freefall
-18.555519104003906,370.3026123046875,-1219.9801025390625|-0.6719273924827576,2.9999998218954715e-07,0.740617036819458|1.9363993430943083e-07,1,-2.2938712618270074e-07|Freefall
-18.937400817871094,370.85467529296875,-1219.5614013671875|-0.6448491811752319,2.729513823851448e-07,0.764309823513031|1.7351328551740153e-07,1,-2.1072801814625564e-07|Freefall
-19.30402946472168,371.3522644042969,-1219.1292724609375|-0.6001001596450806,3.5801019748760154e-07,0.7999248504638672|2.1057564936199924e-07,1,-2.89581834067576e-07|Freefall
-19.650066375732422,371.7953186035156,-1218.680908203125|-0.5523215532302856,5.301458827489114e-07,0.833631157875061|2.877072802220937e-07,1,-4.453276005733642e-07|Freefall
-19.96961784362793,372.18389892578125,-1218.21337890625|-0.5066482424736023,5.89070566547889e-07,0.8621528744697571|2.926461490915244e-07,1,-5.11280461523711e-07|Freefall
-20.26206398010254,372.5179748535156,-1217.7281494140625|-0.4645042419433594,5.300149155118561e-07,0.8855708837509155|2.392069120560336e-07,1,-4.730308091893676e-07|Freefall
-20.529056549072266,372.79754638671875,-1217.2283935546875|-0.43633368611335754,3.7754213622065436e-07,0.8997849225997925|1.585261486525269e-07,1,-3.427172714509652e-07|Freefall
-20.77678680419922,373.0226135253906,-1216.71875|-0.4235285520553589,2.324948411569494e-07,0.9058827757835388|9.35839068461064e-08,1,-2.128966372083596e-07|Freefall
-21.016511917114258,373.1932067871094,-1216.205322265625|-0.42187950015068054,1.3708145729651733e-07,0.9066519141197205|5.415231285610389e-08,1,-1.2599731746831822e-07|Freefall
-21.25530433654785,373.30926513671875,-1215.691650390625|-0.4165225028991699,4.667576547490171e-08,0.9091253876686096|1.6441815020584727e-08,1,-4.3808455529870116e-08|Freefall
-21.49146842956543,373.370849609375,-1215.1766357421875|-0.4161679744720459,-3.858676578261111e-08,0.9092877507209778|-1.840295738020359e-08,1,3.401348536158366e-08|Freefall
-21.727188110351562,373.3779296875,-1214.6614990234375|-0.41598764061927795,-1.0575404729706861e-07,0.9093702435493469|-4.5597076336889586e-08,1,9.5435517266651e-08|Freefall
-21.96262550354004,373.1994323730469,-1214.1468505859375|-0.41596731543540955,-1.19730387382333e-07,0.9093795418739319|-5.0387487959824284e-08,1,1.0861342758516912e-07|Landed
-22.198017120361328,372.9520568847656,-1213.6322021484375|-0.415964812040329,-1.1601375859982e-07,0.9093807339668274|-4.7897952271114264e-08,1,1.0566520103338917e-07|Landed
-22.38137435913086,372.9126892089844,-1213.2314453125|-0.415964812040329,-5.9279994246708156e-08,0.9093807339668274|-2.3586466113556526e-08,1,5.4398398674493365e-08|Running
-22.555940628051758,372.91192626953125,-1212.8497314453125|-0.415964812040329,-2.594649606280086e-09,0.9093807339668274|7.042489369446514e-10,1,3.1753393248123984e-09|Running
-22.730331420898438,373.1460876464844,-1212.4683837890625|-0.4159645736217499,5.4042292418898796e-08,0.9093807935714722|2.4974205814487505e-08,1,-4.800399011628542e-08|Running
-22.90471649169922,373.36480712890625,-1212.0870361328125|-0.4320876896381378,9.301476922018992e-08,0.9018315672874451|4.219945282102344e-08,1,-8.292114728192246e-08|Running
-23.139204025268555,373.2528991699219,-1211.5950927734375|-0.5002984404563904,7.904845489292711e-08,0.8658530116081238|4.1210935108892954e-08,1,-6.748338421402877e-08|Running
-23.38243293762207,373.22637939453125,-1211.1614990234375|-0.647237241268158,3.023997408035939e-07,0.7622886300086975|1.933108677576456e-07,1,-2.3256511383351608e-07|Running
-23.726240158081055,373.0993957519531,-1210.730712890625|-0.8189128637313843,0.0000011120224598926143,0.5739178657531738|8.777135462878505e-07,1,-6.85205179706827e-07|Running
-24.165708541870117,372.9117431640625,-1210.387939453125|-0.9420506358146667,0.000001860097654571291,0.33547067642211914|0.0000017068401803044253,1,-7.516834443777043e-07|Running
-24.684188842773438,372.80743408203125,-1210.1690673828125|-0.9937347173690796,0.000001897927290883672,0.11176443099975586|0.0000018719816807788447,1,-3.3708460023262887e-07|Running
-25.214588165283203,372.7496643066406,-1209.9697265625|-0.9988779425621033,0.000001625005552341463,0.04735841229557991|0.0000016205931387958117,1,-1.31566395111804e-07|Running
-25.74519157409668,373.6253356933594,-1209.770751953125|-0.9991388916969299,0.000003751483518499299,0.041491348296403885|0.0000037461988995346474,1,-2.0511855325366923e-07|Jumping
-26.280885696411133,374.4499206542969,-1209.5960693359375|-0.9986783862113953,0.000002963779479614459,0.05139579623937607|0.0000029584687126771314,1,-1.7940780594472017e-07|Freefall
-26.824745178222656,375.2200012207031,-1209.460205078125|-0.9987524151802063,9.814244776862324e-07,0.04993657395243645|9.799633744478342e-07,1,-5.374284128834006e-08|Freefall
-27.37664222717285,375.9355773925781,-1209.363037109375|-0.9992278814315796,1.26594457583451e-07,0.03928859531879425|1.267100770974139e-07,1,4.524215724277525e-10|Freefall
-27.93608283996582,376.5966491699219,-1209.304931640625|-0.9997503757476807,-4.07319866724265e-08,0.0223416555672884|-4.0611453755445837e-08,1,5.848745487924134e-09|Freefall
-28.50124168395996,377.2032165527344,-1209.283203125|-0.9998789429664612,-8.08965978649212e-08,0.015559190884232521|-8.085748959274497e-08,1,3.142303972580862e-09|Freefall
-29.06780433654785,377.7552795410156,-1209.2742919921875|-0.9999988079071045,-7.943890523165464e-08,-0.0015562302432954311|-7.943675939259265e-08,1,-1.4441822182575947e-09|Freefall
-29.634458541870117,378.25286865234375,-1209.2747802734375|-0.998393714427948,1.4813952020631405e-07,-0.0566568598151207|1.4830004602117697e-07,1,1.3712068147597734e-09|Freefall
-30.200387954711914,378.6959228515625,-1209.2989501953125|-0.9884437918663025,7.751089583507564e-07,-0.1515878289937973|7.689849894632061e-07,1,9.902189646027182e-08|Freefall
-30.76327133178711,379.0845031738281,-1209.3570556640625|-0.9783922433853149,0.0000010491647799426573,-0.20675751566886902|0.000001032097429742862,1,1.9040990650864842e-07|Freefall
-31.320566177368164,379.4185791015625,-1209.45458984375|-0.9770381450653076,5.911035714234458e-07,-0.21306438744068146|5.801366569357924e-07,1,1.13993287698122e-07|Freefall
-31.87415885925293,379.6981506347656,-1209.5753173828125|-0.9765834212303162,1.3241036356248514e-07,-0.21513907611370087|1.2938777160798054e-07,1,2.8132550511372756e-08|Freefall
-32.42752456665039,379.9232177734375,-1209.6973876953125|-0.9765305519104004,-3.0263230144100817e-08,-0.21537889540195465|-2.9962485825762997e-08,1,-4.661314889631285e-09|Freefall
-32.95664596557617,380.09381103515625,-1209.8140869140625|-0.9765241146087646,-1.0406766648429766e-07,-0.21540813148021698|-1.02115514266643e-07,1,-2.019148048759689e-08|Freefall
-33.44697952270508,380.2098693847656,-1209.9222412109375|-0.9777832627296448,-1.232282329510781e-07,-0.20961840450763702|-1.208502879990192e-07,1,-2.4152685185185874e-08|Freefall
-33.89851760864258,380.2714538574219,-1210.0218505859375|-0.977783203125,-1.4237244272408134e-07,-0.2096187025308609|-1.3945131627224328e-07,1,-2.8715380295807336e-08|Freefall
-34.3112678527832,380.2785339355469,-1210.1129150390625|-0.9777854681015015,-1.6150029580330738e-07,-0.20960809290409088|-1.5803679787040892e-07,1,-3.3272620214575e-08|Freefall
-34.68523025512695,380.2311096191406,-1210.1954345703125|-0.9777854681015015,-1.8061180639961094e-07,-0.20960809290409088|-1.7660607909419923e-07,1,-3.782746915703683e-08|Freefall
-35.02040100097656,380.1291809082031,-1210.2694091796875|-0.9777825474739075,-1.290566160605522e-07,-0.2096218466758728|-1.261249877870796e-07,1,-2.7353081577530247e-08|Freefall
-35.31678009033203,379.9727478027344,-1210.334716796875|-0.977782666683197,-7.754545094940113e-08,-0.20962126553058624|-7.568755222564505e-08,1,-1.6885090659002344e-08|Freefall
-35.574371337890625,379.7618408203125,-1210.3916015625|-0.977782666683197,-2.6078293302589373e-08,-0.20962126553058624|-2.5293189764852286e-08,1,-6.426121856861755e-09|Freefall
-35.793174743652344,379.49639892578125,-1210.4398193359375|-0.977782666683197,2.5344901288804067e-08,-0.20962126553058624|2.505812979336497e-08,1,4.023908761752182e-09|Freefall
-36.021724700927734,379.1764831542969,-1210.489990234375|-0.9777827262878418,7.672417012827282e-08,-0.2096208930015564|7.536644375250034e-08,1,1.4465005193642355e-08|Freefall
-36.28914260864258,378.80206298828125,-1210.54833984375|-0.9777827858924866,1.2805955407202418e-07,-0.20962071418762207|1.2563177165247907e-07,1,2.4897200745499504e-08|Freefall
-36.59542465209961,378.3731384277344,-1210.6148681640625|-0.9777827858924866,1.2663937809520576e-07,-0.2096206396818161|1.2417831385391764e-07,1,2.490194894733122e-08|Freefall
-36.94057846069336,377.88970947265625,-1210.6895751953125|-0.9777827858924866,1.0765737812334919e-07,-0.20962068438529968|1.055081852996409e-07,1,2.1435342389963807e-08|Freefall
-37.32460021972656,377.351806640625,-1210.7725830078125|-0.9788989424705505,9.087018781883671e-08,-0.20434485375881195|8.912137161587452e-08,1,1.776100511108325e-08|Freefall
-37.747589111328125,376.7593688964844,-1210.86328125|-0.9859616160392761,1.4137181381101982e-07,-0.16697216033935547|1.397662714452963e-07,1,2.136664889462736e-08|Freefall
-38.21003341674805,376.1124572753906,-1210.956787109375|-0.9959685802459717,4.797515771315375e-07,-0.0897027999162674|4.78411891435826e-07,1,3.643529566943471e-08|Freefall
-38.70920944213867,375.4110412597656,-1211.0380859375|-0.9999136924743652,0.0000011886111224157503,0.013139334507286549|0.0000011884169452969218,1,-2.2586384318401542e-08|Freefall
-39.23439025878906,374.6551208496094,-1211.091064453125|-0.9978867173194885,0.0000012618206710612867,0.06497760862112045|0.0000012587828450705274,1,-8.769070802827628e-08|Freefall
-39.65431594848633,373.8446960449219,-1211.072021484375|-0.9970086812973022,1.3762783623860741e-07,0.077289879322052|1.3695864709006855e-07,1,-1.3958748823483802e-08|Landed
-40.0548095703125,372.9797668457031,-1211.0428466796875|-0.9968550205230713,-4.75186681114792e-07,0.07924717664718628|-4.735992717996851e-07,1,3.8826396320246204e-08|Landed
-40.45488357543945,372.849609375,-1211.0113525390625|-0.9977096319198608,-2.081409178344984e-07,0.06764260679483414|-2.0752268881096825e-07,1,1.6166362470926288e-08|Running
-40.85493850708008,373.72528076171875,-1210.9796142578125|-0.9984415769577026,9.521310317950338e-08,0.055806685239076614|9.500646314108963e-08,1,-6.355864279328216e-09|Jumping
-41.27982711791992,374.54986572265625,-1210.9478759765625|-0.9987271428108215,1.443951305191149e-07,0.05043930560350418|1.4411007498438266e-07,1,-9.287980162753229e-09|Freefall
-41.74442672729492,375.3199462890625,-1210.916748046875|-0.9987435340881348,1.1926347553981032e-07,0.05011337623000145|1.1902170626854058e-07,1,-7.808536928166632e-09|Freefall
-42.24872970581055,376.0355224609375,-1210.88671875|-0.9987530708312988,9.443635917705251e-08,0.049922723323106766|9.423430213928441e-08,1,-6.400984187138192e-09|Freefall
-42.79274368286133,376.69659423828125,-1210.85791015625|-0.9987542033195496,6.963417575889252e-08,0.04990062490105629|6.947031749859889e-08,1,-5.018183646399166e-09|Freefall
-43.357666015625,377.30316162109375,-1210.82958984375|-0.9987543225288391,4.485323046310441e-08,0.04989747330546379|4.472738623917394e-08,1,-3.638675138972758e-09|Freefall
-43.923606872558594,377.855224609375,-1210.80126953125|-0.9990084171295166,2.2273839661579586e-08,0.04452134668827057|2.220141226416672e-08,1,-2.121230746610081e-09|Freefall
-44.48970031738281,378.3528137207031,-1210.77587890625|-0.999247133731842,8.54378612302753e-09,0.03879701346158981|8.503532100689881e-09,1,-1.2025664908321687e-09|Freefall
-45.055938720703125,378.7958679199219,-1210.7537841796875|-0.9992672204971313,1.3537114762485203e-09,0.03827507048845291|1.3254535247142485e-09,1,-7.636600796168125e-10|Freefall
-45.6221923828125,379.1844482421875,-1210.7322998046875|-0.9994657635688782,-3.0076636736708906e-09,0.03268342465162277|-3.024242856142223e-09,1,-4.578292467360967e-10|Freefall
-46.18855285644531,379.5185241699219,-1210.713623046875|-0.9994773268699646,-2.633536277940607e-09,0.03232748806476593|-2.647366992292177e-09,1,-3.850240959391016e-10|Freefall
-46.75492477416992,379.798095703125,-1210.695556640625|-0.9996419548988342,4.6524975538808633e-10,0.026756878942251205|4.536562236978625e-10,1,-4.393618802112087e-10|Freefall
-47.321380615234375,380.0231628417969,-1210.68017578125|-0.9997791647911072,1.2612528799138545e-08,0.021015724167227745|1.2598240672900829e-08,1,-8.122671424359851e-10|Freefall
-47.887916564941406,380.1937561035156,-1210.668212890625|-0.9998860955238342,3.587852148712045e-08,0.015093769878149033|3.5860505676055254e-08,1,-1.4643477541653738e-09|Freefall
-48.45451736450195,380.309814453125,-1210.6595458984375|-0.9999579191207886,7.053643713561542e-08,0.009172437712550163|7.051867356722141e-08,1,-2.259664233505987e-09|Freefall
-49.021156311035156,380.37139892578125,-1210.654296875|-0.9999976754188538,1.255569230806941e-07,-0.002146471291780472|1.2556301953736693e-07,1,-2.7103794764116174e-09|Freefall
-49.58781433105469,380.37847900390625,-1210.6552734375|-0.9998160004615784,1.4353010158174584e-07,-0.01918383501470089|1.435710998975992e-07,1,-7.597127926750602e-10|Freefall
-50.15437316894531,380.3310546875,-1210.6658935546875|-0.9997879862785339,1.5890172733179497e-07,-0.02059129811823368|1.5894070770627877e-07,1,-2.5670052195003734e-10|Freefall
-50.720916748046875,380.2291259765625,-1210.6781005859375|-0.9996464252471924,1.6271643232812494e-07,-0.0265894066542387|1.627490320288416e-07,1,9.380367593792016e-10|Freefall
-51.287384033203125,380.07269287109375,-1210.6929931640625|-0.9994755983352661,1.2357676837382314e-07,-0.03238188475370407|1.2357806156160223e-07,1,1.961371731695749e-09|Freefall
-51.853755950927734,379.8617858886719,-1210.711181640625|-0.9994583129882812,9.108381249234299e-08,-0.03291096165776253|9.106290832505692e-08,1,2.1340575973027853e-09|Freefall
-52.42011642456055,379.5963439941406,-1210.729736328125|-0.999451220035553,5.897551247358024e-08,-0.03312525525689125|5.893365795373029e-08,1,2.2399371246706323e-09|Freefall
-52.98647689819336,379.27642822265625,-1210.748291015625|-0.9994503855705261,2.689940714617478e-08,-0.033149976283311844|2.6837069455609708e-08,1,2.32540720013219e-09|Freefall
-53.55283737182617,378.9020080566406,-1210.766845703125|-0.9994502663612366,-5.149213944122266e-09,-0.033152900636196136|-5.2319637511288875e-09,1,2.4092519090856968e-09|Freefall
-54.119197845458984,378.47308349609375,-1210.785400390625|-0.9994502663612366,-3.7170430289279466e-08,-0.03315317630767822|-3.727356912008872e-08,1,2.492937634102077e-09|Freefall
-54.6855583190918,377.9896545410156,-1210.803955078125|-0.9994502663612366,-6.916426542602494e-08,-0.03315325081348419|-6.928777196435476e-08,1,2.576553637112511e-09|Freefall
-55.25191879272461,377.4517517089844,-1210.822509765625|-0.9994502663612366,-1.0113073756201629e-07,-0.03315320611000061|-1.0127460114972564e-07,1,2.660105913321331e-09|Freefall
-55.81827926635742,376.85931396484375,-1210.841064453125|-0.999450147151947,-1.3306987511896295e-07,-0.03315781429409981|-1.3323409575605183e-07,1,2.7430719917731494e-09|Freefall
-56.384639739990234,376.21240234375,-1210.859619140625|-0.9994503259658813,-1.6498174204571114e-07,-0.03315208852291107|-1.6516625578333333e-07,1,2.827236444957748e-09|Freefall
-56.95100021362305,375.510986328125,-1210.878173828125|-0.999614417552948,-1.2412670002959203e-07,-0.027766700834035873|-1.2424590067894314e-07,1,2.567963397481776e-09|Freefall
-57.51744079589844,374.75506591796875,-1210.8941650390625|-0.9998611807823181,-6.573408484200627e-08,-0.016662761569023132|-6.579247724403103e-08,1,2.9565097037220767e-09|Freefall
-57.946678161621094,374.64093017578125,-1210.9019775390625|-0.9998749494552612,1.4366144718280793e-08,-0.01581500843167305|1.4337057763214034e-08,1,1.9526060768271236e-09|Landed
-58.34782791137695,374.638671875,-1210.9083251953125|-0.9998813271522522,9.567200720539404e-08,-0.015407472848892212|9.567008163458013e-08,1,8.621379166129373e-10|Landed
-58.85179901123047,374.6386413574219,-1210.916015625|-0.9994499087333679,9.653884802673929e-08,-0.03316398337483406|9.65692450449751e-08,1,6.849979472534073e-10|Running
-59.37342071533203,374.4397277832031,-1210.931884765625|-0.9994500875473022,9.740518436274215e-08,-0.033158618956804276|9.749824414484465e-08,1,-1.1895877616296957e-09|Running
-59.79185104370117,374.1565856933594,-1210.9456787109375|-0.999235987663269,9.82595054210833e-08,-0.039081793278455734|9.843179071822306e-08,1,-2.4840984824692214e-09|Running
-60.1927490234375,373.8189697265625,-1210.9609375|-0.9992360472679138,9.911308751497927e-08,-0.03908168151974678|9.935919109693714e-08,1,-4.354908877957087e-09|Running
-60.59333801269531,374.69464111328125,-1210.9765625|-0.9992360472679138,9.99659377498574e-08,-0.03908168151974678|1.0028580277321453e-07,1,-6.22411100437148e-09|Jumping
-61.018733978271484,375.51922607421875,-1210.9931640625|-0.999235987663269,1.0081806323114506e-07,-0.039081890136003494|1.0121162574705522e-07,1,-8.091716630076462e-09|Freefall
-61.483821868896484,376.289306640625,-1211.0113525390625|-0.999235987663269,1.0166945685341489e-07,-0.03908194229006767|1.0213666001845922e-07,1,-9.957751956335414e-09|Freefall
-61.98860168457031,377.0048828125,-1211.0311279296875|-0.999235987663269,1.0252013282752159e-07,-0.03908200189471245|1.0306090558742653e-07,1,-1.1822193890509425e-08|Freefall
-62.53307342529297,377.66595458984375,-1211.0523681640625|-0.999235987663269,1.0337008404803782e-07,-0.03908206522464752|1.039843695593845e-07,1,-1.3685045097133752e-08|Freefall
-63.098297119140625,378.27252197265625,-1211.0743408203125|-0.999235987663269,1.0421930340953622e-07,-0.039082013070583344|1.0490703061805107e-07,1,-1.5546318010706273e-08|Freefall
-63.66450881958008,378.8245849609375,-1211.0963134765625|-0.999235987663269,1.0506779801744415e-07,-0.039081964641809464|1.0582891718513565e-07,1,-1.740600374944279e-08|Freefall
-64.23074340820312,379.3221740722656,-1211.1182861328125|-0.999235987663269,1.0591557497718895e-07,-0.039082031697034836|1.0675000794435618e-07,1,-1.9264087214310166e-08|Freefall
-64.79696655273438,379.7652282714844,-1211.1402587890625|-0.999235987663269,1.0676262007791593e-07,-0.039081983268260956|1.0767031710656738e-07,1,-2.1120596827017835e-08|Freefall
-65.36318969726562,380.15380859375,-1211.1622314453125|-0.999235987663269,1.0760894753047978e-07,-0.03908205032348633|1.0858983756634188e-07,1,-2.2975505942213204e-08|Freefall
-65.92941284179688,380.4878845214844,-1211.1842041015625|-0.999235987663269,1.0845455022945316e-07,-0.03908200189471245|1.0950857642910705e-07,1,-2.4828846534319382e-08|Freefall
-66.49563598632812,380.7674560546875,-1211.2061767578125|-0.999235987663269,1.0929942817483607e-07,-0.03908206894993782|1.1042652658943553e-07,1,-2.668059195798378e-08|Freefall
-67.06185913085938,380.9925231933594,-1211.2281494140625|-0.999235987663269,1.1014358847205585e-07,-0.03908201679587364|1.1134369515275466e-07,1,-2.8530768858558986e-08|Freefall
-67.62808227539062,381.1631164550781,-1211.2501220703125|-0.999235987663269,1.1098703112111252e-07,-0.03908196836709976|1.1226008211906446e-07,1,-3.0379364801547126e-08|Freefall
-68.19430541992188,381.2791748046875,-1211.2720947265625|-0.999235987663269,1.1182974901657872e-07,-0.039082251489162445|1.1317569459379229e-07,1,-3.222634603616825e-08|Freefall
-68.76052856445312,381.34075927734375,-1211.2940673828125|-0.999235987663269,1.1267174926388179e-07,-0.03908248990774155|1.1409051836608342e-07,1,-3.407174986591599e-08|Freefall
-69.32675170898438,381.34783935546875,-1211.3160400390625|-0.999235987663269,1.135130247575944e-07,-0.039082691073417664|1.1500456764679257e-07,1,-3.591557273807666e-08|Freefall
-69.89297485351562,381.3004150390625,-1211.3380126953125|-0.999235987663269,1.1435358260314388e-07,-0.03908286988735199|1.1591782822506502e-07,1,-3.7757818205363947e-08|Freefall
-70.45919799804688,381.198486328125,-1211.3599853515625|-0.999235987663269,1.1519342280053024e-07,-0.03908302262425423|1.168303143117555e-07,1,-3.9598486267777844e-08|Freefall
-71.02542114257812,381.04205322265625,-1211.3819580078125|-0.999235987663269,1.1603254534975349e-07,-0.03908315300941467|1.1774201169600929e-07,1,-4.143758758345939e-08|Freefall
-71.59164428710938,380.8311462402344,-1211.4039306640625|-0.9992359280586243,1.1687095025081362e-07,-0.03908326476812363|1.1865294169410845e-07,1,-4.327511504698123e-08|Freefall
-72.15786743164062,380.5657043457031,-1211.4259033203125|-0.9992359280586243,1.177086588199927e-07,-0.039083369076251984|1.1956309720062563e-07,1,-4.511107931648439e-08|Freefall
-72.72409057617188,380.24578857421875,-1211.4478759765625|-0.9992359280586243,1.1854563553015396e-07,-0.03908345848321915|1.2047247821556084e-07,1,-4.694547683925521e-08|Freefall
-73.29031372070312,379.8713684082031,-1211.4698486328125|-0.9992359280586243,1.193819088030068e-07,-0.039083532989025116|1.213810776334867e-07,1,-4.877830761529367e-08|Freefall
-73.85653686523438,379.44244384765625,-1211.4918212890625|-0.9992359280586243,1.2021746442769654e-07,-0.03908359631896019|1.2228889545440325e-07,1,-5.060957164459978e-08|Freefall
-74.42276000976562,378.9590148925781,-1211.5137939453125|-0.9992359280586243,1.210522952987958e-07,-0.03908365219831467|1.2319594588916516e-07,1,-5.2439268927173543e-08|Freefall
-74.98898315429688,378.4211120605469,-1211.5357666015625|-0.9992359280586243,1.218864156271593e-07,-0.03908369690179825|1.2410221472691774e-07,1,-5.426740301572863e-08|Freefall
-75.55520629882812,377.82867431640625,-1211.5577392578125|-0.9992359280586243,1.2271983962364175e-07,-0.03908373415470123|1.250077161785157e-07,1,-5.609397391026505e-08|Freefall
-76.12142944335938,377.1817626953125,-1211.5797119140625|-0.9992359280586243,1.2355253886653372e-07,-0.03908376395702362|1.2591243603310431e-07,1,-5.791898516349647e-08|Freefall
-76.68765258789062,376.4803466796875,-1211.6016845703125|-0.9992359280586243,1.2438452756668994e-07,-0.03908379375934601|1.268163742906836e-07,1,-5.974243322270922e-08|Freefall
-77.25387573242188,375.72442626953125,-1211.6236572265625|-0.9992359280586243,1.2521579151325568e-07,-0.0390838161110878|1.2771955937296298e-07,1,-6.156432874604434e-08|Freefall
-77.82009887695312,374.91400146484375,-1211.6456298828125|-0.9992359280586243,1.260463733387951e-07,-0.03908383101224899|1.2862196285823302e-07,1,-6.338466818078814e-08|Freefall
-78.38632202148438,374.049072265625,-1211.6676025390625|-0.9992359280586243,1.2687623041074403e-07,-0.03908384591341019|1.2952358474649373e-07,1,-6.520345863236798e-08|Freefall
-78.95254516601562,373.1296691894531,-1211.6895751953125|-0.9992359280586243,1.277053769399572e-07,-0.03908386081457138|1.3042445345945453e-07,1,-6.702069299535651e-08|Freefall
-79.51876831054688,372.1557312011719,-1211.7115478515625|-0.9992359280586243,1.2853381292643462e-07,-0.039083875715732574|1.313245547862607e-07,1,-6.883637126975373e-08|Freefall
-80.08499145507812,371.1273193359375,-1211.7335205078125|-0.9992359280586243,1.29361552581031e-07,-0.03908389061689377|1.3222387451605755e-07,1,-7.065050766641434e-08|Freefall
-80.65121459960938,370.04437255859375,-1211.7554931640625|-0.9992359280586243,1.301885816928916e-07,-0.03908390551805496|1.3312242685969977e-07,1,-7.246308797448364e-08|Freefall
-81.21743774414062,368.9069519042969,-1211.7774658203125|-0.9992359280586243,1.3101488605116174e-07,-0.039083920419216156|1.3402021181718737e-07,1,-7.427411929938899e-08|Freefall
-81.78366088867188,367.71502685546875,-1211.799560546875|-0.9992359280586243,1.3184049407755083e-07,-0.039083924144506454|1.3491721517766564e-07,1,-7.608360164113037e-08|Freefall
-82.34552001953125,367.5367736816406,-1211.8214111328125|-0.9992359280586243,6.384859574382062e-08,-0.039083924144506454|6.537985797194779e-08,1,-3.790063018982437e-08|Landed
-82.90663146972656,367.5332336425781,-1211.8433837890625|-0.9992359280586243,-4.085187299551762e-09,-0.039083924144506454|-4.0980787652245e-09,1,2.4973256795846055e-10|Landed
-83.46772766113281,367.33416748046875,-1211.8653564453125|-0.9992359280586243,-7.196090479055783e-08,-0.039083924144506454|-7.351663100507722e-08,1,3.8367513610637616e-08|Running
-84.02879333496094,367.051025390625,-1211.8873291015625|-0.9992359280586243,-7.654540468138293e-08,-0.039083924144506454|-7.824419867574761e-08,1,4.193558922338525e-08|Running
-84.58966064453125,366.7133483886719,-1211.9093017578125|-0.9992359280586243,-8.1125989481734e-08,-0.039083924144506454|-8.296772335825153e-08,1,4.550062016051015e-08|Running
-85.15059661865234,366.5405578613281,-1211.9312744140625|-0.9992359280586243,-8.570265208618366e-08,-0.039083924144506454|-8.768721215801634e-08,1,4.9062602869298644e-08|Running
