Replay 1|true|798
-3736.407470703125,266.96240234375,-3170.0400390625|-0.9941090941429138,0.0000027378266622690717,0.10838427394628525|0.00000272112038146588,1,-3.0203867140699003e-07|Running
-3736.692138671875,266.97479248046875,-3169.953369140625|-0.990825891494751,0.000004998660642741015,0.13514475524425507|0.00000495764425068046,1,-6.400431971087528e-07|Running
-3737.215087890625,267.0994873046875,-3169.758056640625|-0.9848035573959351,0.0000069963134592399,0.17367205023765564|0.000006904050678713247,1,-0.0000011353586160112172|Running
-3738.24951171875,268.9422302246094,-3169.348388671875|-0.9696983695030212,0.00006325013964669779,0.24430519342422485|0.00006183866935316473,1,-0.000013447433957480825|Jumping
-3738.963134765625,270.0223083496094,-3169.03369140625|-0.9592528343200684,0.00003030021980521269,0.2825492024421692|0.000029561233532149345,1,-0.000006878533440612955|Freefall
-3739.44189453125,270.6763610839844,-3168.798828125|-0.9523090124130249,0.000011145400094392244,0.3051353096961975|0.000010790345186251216,1,-0.000002850072633009404|Freefall
-3740.033203125,271.4197082519531,-3168.490478515625|-0.9430918097496033,0.000004991923105990281,0.33253246545791626|0.0000047113176151469816,1,-0.0000016501184063599794|Freefall
-3740.62158203125,272.08056640625,-3168.177001953125|-0.9341225028038025,0.000004453175733942771,0.3569525182247162|0.000004154284852120327,1,-0.0000016040361288105487|Freefall
-3741.5517578125,272.9665222167969,-3167.65478515625|-0.9192946553230286,0.000004090462880412815,0.3935699760913849|0.000003773098342207959,1,-0.0000015800843584656832|Freefall
-3742.130859375,273.4129943847656,-3167.32470703125|-0.9110687375068665,0.000003339694558235351,0.4122544825077057|0.0000030532426080753794,1,-0.0000013534860272557125|Freefall
-3742.70947265625,273.7770690917969,-3166.99365234375|-0.90406733751297,0.0000022876224647916388,0.4273900091648102|0.0000020725567537738243,1,-9.684162023404497e-07|Freefall
-3743.17138671875,274.0088806152344,-3166.727294921875|-0.8990737795829773,0.0000016888941445358796,0.43779709935188293|0.000001519302145425172,1,-7.376234520961589e-07|Freefall
-3743.745361328125,274.2244873046875,-3166.388427734375|-0.8930494785308838,0.000001301337192671781,0.4499584138393402|0.0000011612264643190429,1,-5.873975510439777e-07|Freefall
-3744.31689453125,274.35760498046875,-3166.04541015625|-0.8872930407524109,0.000001124395339502371,0.4612061381340027|9.963520142264315e-07,1,-5.211098823565408e-07|Freefall
-3745.43359375,274.3601989746094,-3165.37451171875|-0.8856895565986633,1.9347947244341412e-08,0.4642779529094696|1.5924676688428008e-08,1,-1.1294154944607726e-08|Freefall
-3745.72216796875,274.328125,-3165.201171875|-0.8856857419013977,-1.2156003492691525e-07,0.4642851650714874|-1.0750314061169775e-07,1,5.674536396327312e-08|Landed
-3745.890625,274.5702209472656,-3165.10009765625|-0.8856853246688843,-8.620227021083338e-08,0.4642859995365143|-7.533735413289833e-08,1,4.195060654410554e-08|Landed
-3745.938232421875,274.839111328125,-3165.07177734375|-0.8856852650642395,-5.970377259245652e-08,0.46428611874580383|-5.123105495385971e-08,1,3.0862832289813014e-08|Landed
-3745.943359375,275.1849060058594,-3165.06884765625|-0.8856852650642395,-1.5577356293761113e-08,0.46428611874580383|-1.1088217455323957e-08,1,1.2399001825258438e-08|Running
-3745.943359375,275.33984375,-3165.06884765625|-0.8856852650642395,1.968984264522078e-08,0.46428611874580383|2.0995182481442498e-08,1,-2.3578559105175145e-09|Running
-3745.943359375,275.4643859863281,-3165.06884765625|-0.8856852650642395,8.133493878403897e-08,0.46428611874580383|7.707517823973831e-08,1,-2.8152006947834707e-08|Running
-3745.943359375,275.5246887207031,-3165.06884765625|-0.8856852650642395,8.253026706483979e-09,0.46428611874580383|6.100274063669531e-09,1,-6.138679786715784e-09|Running
-3745.943359375,275.52880859375,-3165.06884765625|-0.8856852650642395,-6.377039341032287e-08,0.46428611874580383|-6.240847483240941e-08,1,1.829934426211821e-08|Running
-3745.943359375,275.52960205078125,-3165.06884765625|-0.8856852650642395,-9.973595638257393e-08,0.46428611874580383|-9.661894750934152e-08,1,3.050268659876565e-08|Running
-3745.943359375,275.530029296875,-3165.06884765625|-0.8856852650642395,-9.957802404869653e-08,0.46428611874580383|-9.604342210423056e-08,1,3.126041647760758e-08|Running
-3745.943359375,275.5302734375,-3165.06884765625|-0.8856852650642395,-6.33428953733528e-08,0.46428611874580383|-6.072646385746339e-08,1,2.058721193520796e-08|Running
-3745.943359375,275.5303955078125,-3165.06884765625|-0.8856852650642395,-2.713872682136298e-08,0.46428611874580383|-2.5439684137040786e-08,1,9.923133426070763e-09|Running
-3746.0966796875,275.538818359375,-3165.148193359375|-0.944635808467865,0.00006690090231131762,0.328120619058609|0.00006137979653431103,1,-0.000027183135898667388|Running
-3746.403564453125,275.5948181152344,-3165.30859375|-0.9813317656517029,0.0001011142012430355,0.19232264161109924|0.0000968880340224132,1,-0.000031379029678646475|Running
-3746.77001953125,275.7276916503906,-3165.512451171875|-0.9955609440803528,0.0000843920570332557,0.09411880373954773|0.0000831172801554203,1,-0.000017464450138504617|Running
-3747.3486328125,276.9858703613281,-3165.839599609375|-0.9987494349479675,0.0002745124220382422,-0.04999477043747902|0.00027530876104719937,0.9999999403953552,-0.000009041777047968935|Jumping
-3747.84765625,277.94366455078125,-3166.145263671875|-0.9884724617004395,0.00019530937424860895,-0.15140070021152496|0.0001974400511244312,1,9.598186352377525e-07|Freefall
-3748.263916015625,278.6505126953125,-3166.43115234375|-0.9757122993469238,0.00009295537165598944,-0.21905604004859924|0.00009395028610015288,1,0.0000058748551055032294|Freefall
-3748.690185546875,279.3045654296875,-3166.74658203125|-0.9610616564750671,0.00004710365101345815,-0.2763339579105377|0.00004673793227993883,1,0.000007909329724498093|Freefall
-3749.12060546875,279.9058837890625,-3167.06201171875|-0.9460815787315369,0.000030213468562578782,-0.3239285349845886|0.000029196606192272156,1,0.000007998979526746552|Freefall
-3749.553955078125,280.4543762207031,-3167.372802734375|-0.9318330883979797,0.00002185138509958051,-0.3628872036933899|0.000020743800632772036,1,0.0000069487846303672995|Freefall
-3750.098876953125,281.0657958984375,-3167.75732421875|-0.9155005812644958,0.000014620974070567172,-0.4023165702819824|0.000013676211892743595,1,0.000005220747880230192|Freefall
-3750.649169921875,281.59478759765625,-3168.134521484375|-0.9015694260597229,0.00000939578876568703,-0.43263450264930725|0.000008665134373586625,1,0.0000036602937143470626|Freefall
-3751.0908203125,281.95855712890625,-3168.43359375|-0.8921764492988586,0.000006351744559651706,-0.4516870081424713|0.000005789768692920916,1,0.0000026262634946760954|Freefall
-3751.642578125,282.3390808105469,-3168.807373046875|-0.8819682598114014,0.0000039325555007962976,-0.47130876779556274|0.0000035349219160707435,1,0.0000017289438574152882|Freefall
-3752.0830078125,282.5841064453125,-3169.10791015625|-0.8747090697288513,0.000002888233439080068,-0.48464834690093994|0.0000025708807243063347,1,0.0000013194324992582551|Freefall
-3752.5234375,282.7763671875,-3169.40966796875|-0.868203341960907,0.000002191523662986583,-0.4962086081504822|0.0000019347935449332,1,0.000001031278657137591|Freefall
-3753.073974609375,282.9425048828125,-3169.78564453125|-0.8612102270126343,0.0000015360512861661846,-0.5082488656044006|0.0000013443361694953637,1,7.443110234817141e-07|Freefall
-3753.62548828125,283.026123046875,-3170.16064453125|-0.8554261922836304,0.000001036362164086313,-0.5179247260093689|9.001328180602286e-07,1,5.142927648194018e-07|Freefall
-3754.39794921875,283.00469970703125,-3170.68408203125|-0.8488581776618958,5.868378707418742e-07,-0.5286206603050232|5.050735580880428e-07,1,2.990840926031524e-07|Freefall
-3756.140869140625,282.9969787597656,-3171.83837890625|-0.8401961922645569,1.6489113363604702e-07,-0.5422825217247009|1.3112438068674237e-07,1,1.0090852242683468e-07|Landed
-3756.876953125,283.47344970703125,-3172.32666015625|-0.8394809365272522,5.872997732581098e-08,-0.5433891415596008|6.589729650841036e-08,1,6.2762666175331105e-09|Running
-3756.90087890625,283.60113525390625,-3172.3427734375|-0.8394799828529358,1.7179022648861064e-08,-0.5433906316757202|3.887938859747919e-08,1,-2.844996060957783e-08|Running
-3756.9013671875,283.6763916015625,-3172.343017578125|-0.8394798636436462,-1.39608271609859e-08,-0.5433907508850098|1.863113396893823e-08,1,-5.447514439538281e-08|Running
-3756.9013671875,283.7405090332031,-3172.343017578125|-0.8394798636436462,-5.5449554281494784e-08,-0.5433908104896545|-8.346326296759798e-09,1,-8.914943094850969e-08|Running
-3756.9013671875,283.7878112792969,-3172.343017578125|-0.8394798636436462,-6.33272776440208e-08,-0.5433908104896545|-2.6934024788261013e-08,1,-7.493078868492375e-08|Running
-3756.9013671875,283.7995300292969,-3172.343017578125|-0.8394798636436462,-5.3694488855171585e-08,-0.5433908104896545|-3.0761889036057255e-08,1,-5.128997671022262e-08|Running
-3756.9013671875,283.8087463378906,-3172.343017578125|-0.8394798636436462,-4.086037819206467e-08,-0.5433908104896545|-3.586190189253102e-08,1,-1.9792450345335055e-08|Running
-3756.9013671875,283.81597900390625,-3172.343017578125|-0.8394798636436462,-1.8427082082439483e-08,-0.5433908104896545|-4.477646342593289e-08,1,3.5263486353187545e-08|Running
-3756.9013671875,283.8182678222656,-3172.343017578125|-0.8394798636436462,7.747456565176947e-10,-0.5433908104896545|-5.2406925021841744e-08,1,8.238878024258156e-08|Running
-3756.9013671875,283.8190612792969,-3172.343017578125|-0.8394798636436462,1.1574609715125916e-08,-0.5433908104896545|-4.4036998048113674e-08,1,8.933309203484896e-08|Running
-3756.9013671875,283.8193359375,-3172.343017578125|-0.8394798636436462,1.3385920816233465e-08,-0.5433908104896545|-2.57745078613425e-08,1,6.44528768134478e-08|Running
-3756.9013671875,283.819580078125,-3172.343017578125|-0.8394798636436462,1.6402188052211386e-08,-0.5433908104896545|4.636981021377551e-09,1,2.302125068354144e-08|Running
-3756.9013671875,283.8197021484375,-3172.343017578125|-0.8394798636436462,1.9415226759633697e-08,-0.5433908104896545|3.501600787103598e-08,1,-1.836616370098909e-08|Running
-3756.9013671875,283.8197021484375,-3172.343017578125|-0.8394798636436462,2.182333602718245e-08,-0.5433908104896545|5.9295874876852395e-08,1,-5.1444295934288675e-08|Running
-3757.031005859375,283.81365966796875,-3172.31640625|-0.8869957327842712,0.000032126354199135676,-0.46177762746810913|0.000028054319045622833,1,0.00001568350853631273|Running
-3757.2880859375,283.85333251953125,-3172.25927734375|-0.927047073841095,0.00006473094981629401,-0.3749449551105499|0.00005845082341693342,1,0.000028122218282078393|Running
-3757.77685546875,284.106689453125,-3172.145751953125|-0.9617241621017456,0.00006089808084652759,-0.2740193009376526|0.00005738168692914769,1,0.000020847899577347562|Running
-3758.309326171875,284.4402160644531,-3172.0283203125|-0.9820184111595154,0.000040418854041490704,-0.18878503143787384|0.000039337359339697286,1,0.00000947554872254841|Running
-3758.9111328125,284.8639831542969,-3171.911376953125|-0.9926339387893677,0.00002418815711280331,-0.12115222960710526|0.00002394636430835817,1,0.0000034517202038841788|Running
-3759.644775390625,286.1221618652344,-3171.77099609375|-0.9990292191505432,0.00007263907173182815,-0.04405270144343376|0.00007253832154674456,1,0.000003885564183292445|Jumping
-3760.288818359375,287.0799560546875,-3171.65234375|-1,0.000049604128435021266,0.0002186493220506236|0.00004960456499247812,1,0.000001993112391573959|Freefall
-3760.9443359375,287.95526123046875,-3171.533447265625|-0.9994773864746094,0.00001525812695035711,0.03232554718852043|0.000015273997632903047,1,2.4405511567238136e-07|Freefall
-3761.4697265625,288.5960998535156,-3171.440185546875|-0.998597264289856,0.000005772714303020621,0.0529484897851944|0.000005770296866103308,1,-1.9852572563650028e-07|Freefall
-3761.9951171875,289.1842346191406,-3171.34716796875|-0.9975308179855347,0.000003204357426511706,0.07023029029369354|0.000003193108113919152,1,-2.724442538237781e-07|Freefall
-3763.04931640625,290.2020568847656,-3171.181640625|-0.9955471158027649,0.0000015819008467587992,0.09426545351743698|0.0000015736375189590035,1,-1.6199504671021714e-07|Freefall
-3764.238037109375,291.0948181152344,-3171.016357421875|-0.9940611124038696,4.804124387192132e-07,0.1088235154747963|4.77319872516091e-07,1,-5.4467530929969143e-08|Freefall
-3764.899658203125,291.4753723144531,-3170.93701171875|-0.9937561750411987,2.3522935066466744e-07,0.11157349497079849|2.3319651631936722e-07,1,-3.126961445332199e-08|Freefall
-3765.429931640625,291.72039794921875,-3170.879638671875|-0.9937698245048523,7.884122510404268e-08,0.1114518791437149|7.736013429848754e-08,1,-1.7613519531778365e-08|Freefall
-3766.09375,291.9524841308594,-3170.815185546875|-0.9940046668052673,-7.934686863109164e-08,0.10933779180049896|-8.03979673946742e-08,1,-5.204873421149614e-09|Freefall
-3766.7587890625,292.10211181640625,-3170.76416015625|-0.9945439696311951,1.8698356640811653e-08,0.10431806743144989|1.6287453163954524e-08,1,-2.3962954287526372e-08|Freefall
-3767.55712890625,292.17279052734375,-3170.712646484375|-0.995339572429657,2.5724588681441674e-07,0.09643225371837616|2.549175519561686e-07,1,-3.646464463713528e-08|Freefall
-3768.08935546875,292.1539611816406,-3170.68359375|-0.9958751797676086,3.196395255145035e-07,0.0907340720295906|3.176417919803498e-07,1,-3.645764579118804e-08|Freefall
-3768.6240234375,292.5592956542969,-3170.655517578125|-0.996044933795929,1.593837453128799e-07,0.08885060995817184|1.5865978753026866e-07,1,-1.5210448012226152e-08|Climbing
-3769.005126953125,292.61474609375,-3170.635009765625|-0.9960567951202393,-6.371127625470763e-08,0.08871756494045258|-6.280858855234328e-08,1,1.2966522966451066e-08|Climbing
-3769.040771484375,292.6147766113281,-3170.63330078125|-0.9960570931434631,-1.0186488452745834e-07,0.08871480822563171|-1.0091287094837753e-07,1,1.5216269133588867e-08|Climbing
-3769.04150390625,292.6147766113281,-3170.63330078125|-0.9960570931434631,-7.411748015329067e-08,0.08871446549892426|-7.375845711976581e-08,1,7.325097417520965e-09|Climbing
-3769.04150390625,292.6147766113281,-3170.63330078125|-0.9960570931434631,-5.1021817881746756e-08,0.08871445804834366|-5.1156380465045004e-08,1,7.568482507380736e-10|Climbing
-3769.04150390625,292.6147766113281,-3170.63330078125|-0.9960570931434631,-2.795083453577263e-08,0.08871445804834366|-2.8578448052485328e-08,1,-5.8043849726630015e-09|Climbing
-3769.04150390625,292.6147766113281,-3170.63330078125|-0.9960570931434631,-1.4120078439816552e-08,0.08871445804834366|-1.5043273293713355e-08,1,-9.73775993173831e-09|Climbing
-3769.04150390625,292.6147766113281,-3170.63330078125|-0.9960570931434631,1.3514832808425581e-08,0.08871445804834366|1.2001048155241278e-08,1,-1.759694967518044e-08|Climbing
-3769.04150390625,292.6147766113281,-3170.63330078125|-0.9960570931434631,2.7319000395209514e-08,0.08871445804834366|2.5510203727208136e-08,1,-2.152276579181489e-08|Climbing
-3769.04150390625,292.6147766113281,-3170.63330078125|-0.9960570931434631,4.5710788043606954e-08,0.08871445804834366|4.350893689775148e-08,1,-2.675327159806784e-08|Climbing
-3769.04150390625,292.6147766113281,-3170.63330078125|-0.9960570931434631,6.408684782854834e-08,0.08871445804834366|6.149227971263826e-08,1,-3.197931164322654e-08|Climbing
-3769.04150390625,292.6147766113281,-3170.63330078125|-0.9960570931434631,8.244720106631576e-08,0.08871445804834366|7.946024993543688e-08,1,-3.7200880598220465e-08|Climbing
-3769.04150390625,292.6147766113281,-3170.63330078125|-0.9960570931434631,1.0079185841505023e-07,0.08871445804834366|9.741285822428836e-08,1,-4.24179908975475e-08|Climbing
-3769.04150390625,292.6147766113281,-3170.63330078125|-0.9960570931434631,1.2370063018352084e-07,0.08871445804834366|1.1983203762611083e-07,1,-4.893309935027901e-08|Climbing
-3769.04150390625,292.6147766113281,-3170.63330078125|-0.9960570931434631,3.7218654824755504e-08,0.08871445804834366|3.623968680699363e-08,1,-1.2645705815828023e-08|Climbing
-3769.04150390625,292.6147766113281,-3170.63330078125|-0.9960570931434631,-2.4474982041056137e-08,0.08871445804834366|-2.3392580317249667e-08,1,1.3240646801193634e-08|Climbing
-3769.04150390625,293.111328125,-3170.63330078125|-0.9960570931434631,-9.364218556129345e-08,0.08871445804834366|-9.028085656836993e-08,1,4.190182778529561e-08|Climbing
-3769.04150390625,293.8484802246094,-3170.63330078125|-0.9960570931434631,-5.5453753589063126e-08,0.08871445804834366|-5.362543475939674e-08,1,2.2992379555830667e-08|Climbing
-3769.317138671875,295.4644470214844,-3170.788330078125|-0.9990735650062561,0.0000374367882614024,-0.04303467646241188|0.00003751584517885931,1,-0.0000010294746743966243|Running
-3769.6845703125,296.7226257324219,-3170.99365234375|-0.9870849251747131,0.0002156206319341436,-0.16019782423973083|0.00021656951867043972,1,0.000011536456440808252|Jumping
-3770.02294921875,297.680419921875,-3171.183837890625|-0.9734745025634766,0.00014217027637641877,-0.22879557311534882|0.0001433083671145141,1,0.000011640225238807034|Freefall
-3770.331787109375,298.38726806640625,-3171.35791015625|-0.9633346199989319,0.00005381595474318601,-0.2683027684688568|0.0000540469482075423,1,0.000006524920991068939|Freefall
-3770.676025390625,299.04132080078125,-3171.55029296875|-0.953847348690033,0.000017414724425179884,-0.30029183626174927|0.000017064496205421165,1,0.0000037889747090957826|Freefall
-3771.470947265625,300.1910400390625,-3171.989013671875|-0.9365639686584473,0.000006202943040989339,-0.35049664974212646|0.000005777338628831785,1,0.000002259924258396495|Freefall
-3772.522216796875,301.23223876953125,-3172.5166015625|-0.9243516325950623,0.0000025252127215935616,-0.3815416693687439|0.0000023654458800592693,1,8.877380537342106e-07|Freefall
-3773.256591796875,301.77789306640625,-3172.83349609375|-0.922573447227478,6.099897404965304e-07,-0.3858215808868408|5.686026725015836e-07,1,2.2137700739222055e-07|Freefall
-3774.12744140625,302.26446533203125,-3173.168212890625|-0.924771249294281,2.4808908705153954e-08,-0.3805234432220459|2.174381030783934e-08,1,1.2353662093289586e-08|Freefall
-3775.009765625,302.5893859863281,-3173.4736328125|-0.9295576214790344,4.503039576775336e-07,-0.3686768412590027|4.193902327642718e-07,1,1.6398256263983058e-07|Freefall
-3775.605224609375,303.0222473144531,-3173.677490234375|-0.9305137991905212,2.3094816015145625e-07,-0.3662568926811218|2.1586497211956157e-07,1,8.213586255578775e-08|Climbing
-3776.162353515625,304.195068359375,-3173.87060546875|-0.9323695302009583,9.549243884521275e-08,-0.3615065813064575|9.102261344651197e-08,1,2.9392897005209306e-08|Running
-3776.858154296875,305.2351379394531,-3174.120849609375|-0.9342816472053528,1.3187239744638646e-07,-0.35653582215309143|1.2402279025991447e-07,1,4.4876788507508536e-08|Running
-3777.453369140625,305.634765625,-3174.349365234375|-0.9344691634178162,8.074092505694352e-08,-0.3560440242290497|7.530847057068968e-08,1,2.911853158593658e-08|Running
-3778.19384765625,306.1127624511719,-3174.63671875|-0.9339946508407593,2.7800778568121132e-08,-0.3572869300842285|2.4614930538291446e-08,1,1.3464149795083813e-08|Running
-3778.64794921875,306.64031982421875,-3174.813232421875|-0.933961808681488,-9.027935343741689e-11,-0.3573727607727051|-2.418017785998927e-09,1,6.066653845948622e-09|Running
-3778.808349609375,306.9700012207031,-3174.87548828125|-0.9339771866798401,-2.7569914351488478e-08,-0.3573325574398041|-2.9062501738508217e-08,1,-1.1927283605217553e-09|Running
-3778.812255859375,307.1440734863281,-3174.876953125|-0.9339778423309326,-6.870835989047919e-08,-0.35733091831207275|-6.895140103324593e-08,1,-1.2059623522020502e-08|Running
-3778.812255859375,307.1829833984375,-3174.876953125|-0.9339778423309326,-1.0065021172067645e-07,-0.35733091831207275|-9.992306360118164e-08,1,-2.0497209263226068e-08|Running
-3778.812255859375,307.19525146484375,-3174.876953125|-0.9339778423309326,-1.2799091564374976e-07,-0.35733091831207275|-1.2643332070183533e-07,1,-2.7719375239598776e-08|Running
-3778.812255859375,307.2006530761719,-3174.876953125|-0.9339778423309326,-3.775778267822716e-08,-0.35733091831207275|-3.6960084770498725e-08,1,-9.061293937406845e-09|Running
-3778.812255859375,307.2024841308594,-3174.876953125|-0.9339778423309326,5.234038980006517e-08,-0.35733091831207275|5.237933464741218e-08,1,9.568870140697072e-09|Running
-3778.812255859375,307.203125,-3174.876953125|-0.9339778423309326,9.353349383900422e-08,-0.35733091831207275|9.310894455438756e-08,1,1.8391357770042305e-08|Running
-3778.812255859375,307.20343017578125,-3174.876953125|-0.9339778423309326,2.7138232994161626e-08,-0.35733091831207275|2.6516223883277235e-08,1,6.639972571775843e-09|Running
-3778.812255859375,307.20343017578125,-3174.876953125|-0.9339778423309326,-8.536686912918867e-09,-0.35733091831207275|-9.264796041463796e-09,1,3.2582439524198037e-10|Running
-3779.165771484375,307.1484680175781,-3175.051513671875|-0.9252957105636597,0.000001009625407277781,-0.37924644351005554|9.428924272469885e-07,1,3.6169399209029507e-07|Running
-3779.73193359375,308.79962158203125,-3175.331298828125|-0.9157042503356934,0.00000799917870608624,-0.4018528163433075|0.000007427028776874067,1,0.0000029817304039170267|Jumping
-3780.12255859375,309.7243347167969,-3175.511962890625|-0.917522668838501,0.000004458688181330217,-0.3976834714412689|0.000004134153641643934,1,0.0000016734627479308983|Freefall
-3780.574462890625,310.5666198730469,-3175.703369140625|-0.9220673441886902,0.0000013092163726469153,-0.3870294392108917|0.0000012107532256777631,1,4.982059067515365e-07|Freefall
-3780.979736328125,311.1811218261719,-3175.8642578125|-0.9250131249427795,7.067624778755999e-07,-0.3799351453781128|6.532326892738638e-07,1,2.698188552585634e-07|Freefall
-3781.78125,312.12945556640625,-3176.1689453125|-0.9284132719039917,3.1395282462653995e-07,-0.37154918909072876|2.920695294506004e-07,1,1.1517071385469535e-07|Freefall
-3782.404296875,312.7079162597656,-3176.40087890625|-0.9300887584686279,2.3379408276014146e-07,-0.36733484268188477|2.1856520504570653e-07,1,8.305510590389531e-08|Freefall
-3782.903564453125,313.1112976074219,-3176.587646484375|-0.9310632944107056,2.094600262125823e-07,-0.36485764384269714|1.9627158565072023e-07,1,7.323060913222434e-08|Freefall
-3783.528564453125,313.5412902832031,-3176.82080078125|-0.9321030378341675,1.7127210583112173e-07,-0.36219316720962524|1.6067400565589196e-07,1,5.9380962369459667e-08|Freefall
-3784.40185546875,314.0047607421875,-3177.150146484375|-0.9330633878707886,1.484096259218859e-07,-0.3597119152545929|1.3928088549164386e-07,1,5.129585645136103e-08|Freefall
-3785.14892578125,314.27337646484375,-3177.4365234375|-0.933319628238678,1.403741691774485e-07,-0.35904666781425476|1.3175647950447456e-07,1,4.847077406111566e-08|Freefall
-3785.89599609375,314.4232177734375,-3177.72216796875|-0.9334830641746521,1.3721306402203481e-07,-0.3586215376853943|1.288082529526946e-07,1,4.732771685667103e-08|Freefall
-3786.5185546875,314.4573974609375,-3177.96142578125|-0.9334697723388672,1.363260082598572e-07,-0.35865601897239685|1.2799259252460615e-07,1,4.697757205462949e-08|Freefall
-3787.0166015625,314.42535400390625,-3178.15283203125|-0.9334204792976379,1.3588669389719144e-07,-0.3587843179702759|1.275932959288184e-07,1,4.679275633634461e-08|Freefall
-3787.4345703125,314.80413818359375,-3178.314208984375|-0.9333730936050415,6.509286976097428e-08,-0.3589075803756714|6.113016581821284e-08,1,2.2389091469676714e-08|Landed
-3787.884033203125,315.31646728515625,-3178.4853515625|-0.9335047602653503,-4.53879778206101e-09,-0.35856497287750244|-4.24214086081065e-09,1,-1.6140424552446575e-09|Landed
-3788.3603515625,315.6475830078125,-3178.666259765625|-0.9335639476776123,-8.862393485742359e-08,-0.35841089487075806|-8.318450284150458e-08,1,-3.059583164599644e-08|Running
-3788.683349609375,316.12335205078125,-3178.7890625|-0.9335681200027466,-8.172565912900609e-08,-0.35839998722076416|-7.672443302908505e-08,1,-2.817569644264495e-08|Running
-3788.704833984375,316.46966552734375,-3178.797119140625|-0.9335681796073914,-7.680413460775526e-08,-0.35839977860450745|-7.211554731156866e-08,1,-2.6449102463743657e-08|Running
-3788.704833984375,316.6471862792969,-3178.797119140625|-0.9335681796073914,-7.385374090063124e-08,-0.35839977860450745|-6.935257346185608e-08,1,-2.5414033544279846e-08|Running
-3788.704833984375,316.8439636230469,-3178.797119140625|-0.9335681796073914,-6.89406292053718e-08,-0.35839977860450745|-6.475156055785192e-08,1,-2.3690391870445637e-08|Running
-3788.704833984375,316.94195556640625,-3178.797119140625|-0.9335681796073914,-6.403276842092964e-08,-0.35839977860450745|-6.015546460957921e-08,1,-2.1968594055010726e-08|Running
-3788.704833984375,316.994140625,-3178.797119140625|-0.9335681796073914,-5.815025971855903e-08,-0.35839977860450745|-5.464663388465851e-08,1,-1.990487064063018e-08|Running
-3788.704833984375,317.0128479003906,-3178.797119140625|-0.9335681796073914,-5.325393459543193e-08,-0.35839977860450745|-5.006133463325568e-08,1,-1.818712469514594e-08|Running
-3788.704833984375,317.0215759277344,-3178.797119140625|-0.9335681796073914,-4.83628426195537e-08,-0.35839977860450745|-4.5480941679443276e-08,1,-1.647121727899048e-08|Running
-3788.704833984375,317.0266418457031,-3178.797119140625|-0.9335681796073914,-4.1524085503397146e-08,-0.35839977860450745|-3.9076603286503087e-08,1,-1.4072027099132356e-08|Running
-3788.704833984375,317.0276184082031,-3178.797119140625|-0.9335681796073914,-3.859632258240708e-08,-0.35839977860450745|-3.633482137388455e-08,1,-1.3044902935632763e-08|Running
-3788.704833984375,317.0284118652344,-3178.797119140625|-0.9335681796073914,-3.4695560202635534e-08,-0.35839977860450745|-3.268184300964094e-08,1,-1.16764287128035e-08|Running
-3788.704833984375,317.0288391113281,-3178.797119140625|-0.9335681796073914,-3.07981302682947e-08,-0.35839977860450745|-2.903198925707784e-08,1,-1.03091251091314e-08|Running
-3788.704833984375,317.0290832519531,-3178.797119140625|-0.9335681796073914,-2.5931033320603092e-08,-0.35839977860450745|-2.4474061888213328e-08,1,-8.601641177108377e-09|Running
-3788.76318359375,317.031982421875,-3178.789306640625|-0.9750149250030518,0.00003083370756939985,-0.22213944792747498|0.000029781136618112214,1,0.000008087957212410402|Running
-3788.873779296875,317.0892028808594,-3178.76953125|-0.9862697124481201,0.000029475981136783957,-0.1651425063610077|0.00002885515095840674,1,0.000006158438282000134|Running
-3789.204833984375,317.1424255371094,-3178.70556640625|-0.9947417378425598,0.000020498006051639095,-0.10241539776325226|0.00002032722841249779,1,0.000002711149818424019|Running
-3789.62109375,318.19915771484375,-3178.622802734375|-0.9991575479507446,0.00005467748633236624,-0.04103827476501465|0.00005460630200104788,1,0.0000028555095923366025|Jumping
-3790.074951171875,319.1734313964844,-3178.535400390625|-0.9999986886978149,0.00003941271279472858,0.001631899387575686|0.00003941506292903796,1,0.0000014073210650167312|Freefall
-3790.482177734375,319.89349365234375,-3178.4609375|-0.9996782541275024,0.000016450760085717775,0.025364987552165985|0.000016463729480165057,1,3.0248048688008566e-07|Freefall
-3791.047119140625,320.7192687988281,-3178.36669921875|-0.9989007115364075,0.000004443713805812877,0.046876177191734314|0.000004442086265044054,1,-1.3888909222714574e-07|Freefall
-3791.673828125,321.4626770019531,-3178.27685546875|-0.9980695843696594,0.0000016454305296065286,0.06210602819919586|0.0000016393166788475355,1,-1.4939767822852446e-07|Freefall
-3792.468017578125,322.2458190917969,-3178.192138671875|-0.9973910450935364,6.625517130487424e-07,0.07218833267688751|6.594949013560836e-07,1,-6.618031989091833e-08|Freefall
-3792.999267578125,322.7019958496094,-3178.142578125|-0.9971278309822083,3.771294529997249e-07,0.07573676109313965|3.7573994404738187e-07,1,-3.259593484017387e-08|Freefall
-3793.663330078125,323.1979675292969,-3178.087890625|-0.9970035552978516,1.7969567522868601e-07,0.07735545188188553|1.7987659362006525e-07,1,-4.628840422071789e-09|Freefall
-3794.32861328125,323.6114807128906,-3178.040283203125|-0.9970498085021973,2.8541200514098364e-09,0.07675732672214508|4.515829932216775e-09,1,2.1475308642493474e-08|Freefall
-3795.39404296875,324.1015625,-3177.987548828125|-0.9975390434265137,5.978437656040114e-08,0.07011307030916214|6.198641244736791e-08,1,2.9231307152599584e-08|Freefall
