1|true|1376
187.65689086914062,452.2893371582031,6.9211931228637695|0.14014968276023865,0.0000016554619151065708,0.9901303052902222|-2.974528854338132e-07,1,-0.0000016298602076858515|Running
187.4435577392578,452.2893371582031,7.353476524353027|0.062071800231933594,0.0000030055346087465296,0.9980716705322266|-3.5898361261388345e-07,1,-0.0000029890156838519033|Running
187.33721923828125,452.2893371582031,7.801792144775391|0.04338653013110161,0.00000179764435870311,0.9990583658218384|-1.5053019808419776e-07,1,-0.0000017928015267898445|Running
187.35777282714844,452.2893371582031,8.281071662902832|0.044820163398981094,1.45418084684934e-07,0.9989950656890869|7.820106784350855e-10,1,-1.455994436128094e-07|Running
187.3854522705078,452.2893371582031,8.884522438049316|0.04539905861020088,-1.5107025319593959e-07,0.9989689588546753|1.4546569282458677e-08,1,1.5056508573252358e-07|Running
187.40005493164062,452.2893371582031,9.246726989746094|0.04503559321165085,-9.659356692282017e-08,0.9989854097366333|4.9296908777307635e-09,1,9.646943510688288e-08|Running
187.4191131591797,452.2893371582031,9.729682922363281|0.04432494193315506,-2.3512754410148773e-08,0.9990171790122986|-7.88442555688107e-09,1,2.3885707634008213e-08|Running
187.4381561279297,452.2893371582031,10.212638854980469|0.0436478890478611,5.018503301812416e-08,0.9990469813346863|-2.069084459321857e-08,1,-4.9328932050229923e-08|Running
187.4571990966797,452.2893371582031,10.695594787597656|0.04305538162589073,8.771866788492844e-08,0.9990726709365845|-2.4239612983478764e-08,1,-8.675547036318676e-08|Running
187.4762420654297,452.2893371582031,11.178550720214844|0.0425446443259716,8.900786241383685e-08,0.999094545841217|-1.8555288860966357e-08,1,-8.829838549218039e-08|Running
187.4952850341797,452.2893371582031,11.661506652832031|0.042105674743652344,9.0617589876274e-08,0.999113142490387|-1.2889122658066299e-08,1,-9.015483470875552e-08|Running
187.5143280029297,452.2893371582031,12.144462585449219|0.04172857478260994,9.246375753946268e-08,0.9991289973258972|-7.237316967945162e-09,1,-9.224209662761496e-08|Running
187.5333709716797,452.2893371582031,12.627418518066406|0.04140465706586838,9.448415738688709e-08,0.9991424679756165|-1.5972789757512373e-09,1,-9.449905746805598e-08|Running
187.5524139404297,452.2893371582031,13.110374450683594|0.04112643748521805,9.66327604601247e-08,0.9991539716720581|4.03291844364162e-09,1,-9.688058355550311e-08|Running
187.56959533691406,452.2893371582031,13.593402862548828|0.04047008231282234,9.909931009133288e-08,0.9991807341575623|9.645821030801471e-09,1,-9.957125257642474e-08|Running
187.58645629882812,452.2893371582031,14.07644271850586|0.0397205725312233,1.0232302116719438e-07,0.9992108345031738|1.5224099314536943e-08,1,-1.0300902175686133e-07|Running
187.60145568847656,452.2893371582031,14.559542655944824|0.038628824055194855,1.0671531924799638e-07,0.9992536306381226|2.0752743523644313e-08,1,-1.075972804187586e-07|Running
187.6197967529297,452.2893371582031,15.163431167602539|0.037223417311906815,1.1475632533120006e-07,0.9993069767951965|2.7561155135913395e-08,1,-1.1586254800022289e-07|Running
187.6307830810547,452.2893371582031,15.525765419006348|0.03648356720805168,1.2079178191015671e-07,0.9993342757225037|3.159930628271468e-08,1,-1.2202586674447957e-07|Running
187.6490936279297,452.2893371582031,16.129653930664062|0.035419318825006485,1.1550533685067421e-07,0.9993725419044495|3.322978159303602e-08,1,-1.167555723213809e-07|Running
187.6637420654297,452.2893371582031,16.612762451171875|0.0346987284719944,5.859562790533346e-08,0.9993978142738342|1.834463780880924e-08,1,-5.9267854624067695e-08|Running
187.6747283935547,452.2893371582031,16.975093841552734|0.034233517944812775,1.634640156567002e-08,0.9994138479232788|7.160543713524703e-09,1,-1.6601262586846133e-08|Running
187.6893768310547,452.2893371582031,17.458202362060547|0.03369152918457985,-3.955398142352351e-08,0.9994322657585144|-7.770084131664134e-09,1,3.9838386811652526e-08|Running
187.7040252685547,452.2893371582031,17.94131088256836|0.03322252258658409,-9.506437237405407e-08,0.9994480013847351|-2.271555921140589e-08,1,9.587196814209165e-08|Running
187.7186737060547,452.2893371582031,18.424419403076172|0.032819125801324844,-8.10182996247022e-08,0.99946129322052|-2.0395592770228177e-08,1,8.173169874226005e-08|Running
187.7333221435547,452.2893371582031,18.907527923583984|0.03247255086898804,-6.678440200857949e-08,0.9994726181030273|-1.808129290736815e-08,1,6.740710034591757e-08|Running
187.7479705810547,452.2893371582031,19.390636444091797|0.03217484802007675,-5.241495770746951e-08,0.999482274055481|-1.5771325578839424e-08,1,5.294981164638557e-08|Running
187.7626190185547,452.2893371582031,19.87374496459961|0.03191913664340973,-3.794860248262921e-08,0.9994904398918152|-1.346466138585356e-08,1,3.83979497087239e-08|Running
187.7772674560547,452.2893371582031,20.356853485107422|0.031699493527412415,-2.3413889493895113e-08,0.9994974732398987|-1.1160721236080917e-08,1,2.3779628932629748e-08|Running
187.7955780029297,452.2893371582031,20.960739135742188|0.03146572411060333,-5.180769591106582e-09,0.999504804611206|-8.283939756381642e-09,1,5.444125150688706e-09|Running
187.8065643310547,452.2893371582031,21.323070526123047|0.03134607523679733,5.783048706575755e-09,0.9995086193084717|-6.559355281154922e-09,1,-5.580180761910469e-09|Running
187.8212127685547,452.2893371582031,21.80617904663086|0.03120800293982029,2.0417939339267832e-08,0.9995129108428955|-4.261491159951447e-09,1,-2.0294832481226877e-08|Running
187.8358612060547,452.2893371582031,22.289287567138672|0.031088825315237045,3.506420753751627e-08,0.9995166063308716|-1.96533789242892e-09,1,-3.502003309563406e-08|Running
187.8505096435547,452.2893371582031,22.772396087646484|0.030986366793513298,4.9715712435727255e-08,0.9995198249816895|3.2919003634113153e-10,1,-4.9749804276189025e-08|Running
187.8651580810547,452.2893371582031,23.255504608154297|0.03089834749698639,6.436784616425939e-08,0.9995225071907043|2.6221749216404078e-09,1,-6.44796571691586e-08|Running
187.8798065185547,452.2893371582031,23.73861312866211|0.030822735279798508,7.901718390712631e-08,0.9995248913764954|4.9135429058821956e-09,1,-7.920626643453943e-08|Running
187.8944549560547,452.2893371582031,24.221721649169922|0.030757779255509377,9.366119257947503e-08,0.999526858329773|7.203272200939637e-09,1,-9.392719135803418e-08|Running
187.9091033935547,452.2893371582031,24.704830169677734|0.03070199489593506,1.082980034539105e-07,0.9995285868644714|9.491353480939324e-09,1,-1.0864062005566666e-07|Running
187.9237518310547,452.2893371582031,25.187938690185547|0.03065408207476139,1.2292623807752534e-07,0.9995300769805908|1.1777769870491284e-08,1,-1.2334523091794836e-07|Running
187.9384002685547,452.2893371582031,25.67104721069336|0.030612928792834282,1.0284797014037395e-07,0.9995313286781311|1.0446298936983567e-08,1,-1.0321613785890804e-07|Running
187.9530487060547,452.2893371582031,26.154155731201172|0.030577585101127625,4.810645037878203e-08,0.9995324015617371|5.500490729559715e-09,1,-4.8297227550619937e-08|Running
187.9676971435547,452.2893371582031,26.637264251708984|0.03054722584784031,-6.587226764054321e-09,0.9995332956314087|5.578824069374377e-10,1,6.5732526088879695e-09|Running
187.86842346191406,452.2893371582031,27.077213287353516|-0.041758857667446136,0.0000016710580439394107,0.9991277456283569|1.7546840425097798e-08,1,-0.0000016717834796509123|Running
187.59423828125,452.2893371582031,27.450824737548828|-0.13564251363277435,0.000004503038780967472,0.9907578229904175|3.1691951107859495e-07,1,-0.000004501655894273426|Running
187.26449584960938,452.2893371582031,27.803380966186523|-0.2205193042755127,0.0000048238593990390655,0.9753826260566711|6.746985263816896e-07,1,-0.000004793068001163192|Running
186.9333038330078,452.2893371582031,28.155380249023438|-0.29296863079071045,0.0000037139514006412355,0.9561220407485962|8.160877200680261e-07,1,-0.000003634330369095551|Running
186.60206604003906,452.2893371582031,28.50737190246582|-0.35403117537498474,0.0000026317811716580763,0.9352335929870605|7.895947078395693e-07,1,-0.0000025151364297926193|Running
186.26947021484375,452.2893371582031,28.858074188232422|-0.4057142734527588,0.000001914236008815351,0.9139999747276306|7.007001840975136e-07,1,-0.0000017833174297265941|Running
185.929931640625,452.2893371582031,29.202041625976562|-0.45113474130630493,0.0000014980118976382073,0.8924558758735657|6.242509584808431e-07,1,-0.0000013629700106321252|Running
185.4857177734375,452.2893371582031,29.611425399780273|-0.5045995116233826,0.0000013235178357717814,0.8633535504341125|6.23418713985302e-07,1,-0.0000011686302059388254|Running
185.2047576904297,452.2893371582031,29.84027099609375|-0.5360710024833679,0.0000013324743122211657,0.8441728949546814|6.692861234114389e-07,1,-0.0000011534241366462084|Running
184.71141052246094,452.2893371582031,30.188770294189453|-0.5898366570472717,0.000001491300281486474,0.8075225353240967|8.280877636934747e-07,1,-0.0000012419018275977578|Running
184.30615234375,452.2893371582031,30.45206069946289|-0.6297012567520142,0.0000014994972161730402,0.7768373489379883|8.927242447498429e-07,1,-0.0000012066202543792315|Running
183.89064025878906,452.2893371582031,30.698869705200195|-0.6665929555892944,0.0000013798188547298196,0.7454218864440918|8.755743579058617e-07,1,-0.0000010680759032766218|Running
183.5739288330078,452.2893371582031,30.875179290771484|-0.692039430141449,0.0000012815451100323116,0.7218596935272217|8.491975904689752e-07,1,-9.612213034415618e-07|Running
183.14601135253906,452.2893371582031,31.099870681762695|-0.723254919052124,0.000001146123622675077,0.6905811429023743|7.987826506905549e-07,1,-8.230751404880721e-07|Running
182.715576171875,452.2893371582031,31.319751739501953|-0.7505297064781189,9.902045121634728e-07,0.6608366966247559|7.203183827186876e-07,1,-6.803256837883964e-07|Running
182.2840118408203,452.2893371582031,31.53737449645996|-0.7736459970474243,7.944592539388395e-07,0.6336181163787842|5.989982696519291e-07,1,-5.224703159001365e-07|Running
181.8514404296875,452.2893371582031,31.753028869628906|-0.7931453585624695,6.105333909545152e-07,0.6090323328971863|4.7427630534002674e-07,1,-3.848126652883366e-07|Running
181.41790771484375,452.2893371582031,31.966716766357422|-0.8096534609794617,4.676740275044722e-07,0.5869082808494568|3.723346821971063e-07,1,-2.83199227624209e-07|Running
180.9833984375,452.2893371582031,32.178436279296875|-0.8237046599388123,3.622979249939817e-07,0.5670191049575806|2.9426729497572524e-07,1,-2.1147185691461345e-07|Running
180.63973999023438,452.2893371582031,32.47093963623047|-0.7938867807388306,9.79043420556991e-07,0.6080656051635742|7.915849664641428e-07,1,-5.766065100942797e-07|Running
180.434326171875,452.2893371582031,32.88726806640625|-0.74601811170578,0.000002723727902775863,0.6659256219863892|0.0000021204891709203366,1,-0.0000017146124946521013|Running
180.26947021484375,452.2893371582031,33.34100341796875|-0.6982074975967407,0.0000030697458441864,0.7158954739570618|0.000002281046135976794,1,-0.0000020632933228625916|Running
180.0644073486328,452.2893371582031,33.90928649902344|-0.6430238485336304,0.0000022244018964556744,0.7658461332321167|0.0000015265820820786757,1,-0.0000016227452306338819|Running
179.94012451171875,452.2893371582031,34.249813079833984|-0.6135496497154236,0.0000017323608290098491,0.7896561622619629|0.0000011243675999139668,1,-0.0000013202018180891173|Running
179.73251342773438,452.2893371582031,34.81718826293945|-0.5700603127479553,0.0000011033858982045786,0.8216028809547424|6.56794497899682e-07,1,-8.872576700014179e-07|Running
179.56640625,452.2893371582031,35.271080017089844|-0.5397327542304993,8.228349770433852e-07,0.8418363928794861|4.6152067056937085e-07,1,-6.815304800511512e-07|Running
179.4418182373047,452.2893371582031,35.61149978637695|-0.5197766423225403,6.513157018162019e-07,0.8543022274971008|3.51463256720308e-07,1,-5.485568408403196e-07|Running
179.2341766357422,452.2893371582031,36.178863525390625|-0.49042993783950806,4.3627261447909405e-07,0.8714806437492371|2.2146308253923053e-07,1,-3.7598138646899315e-07|Running
179.10958862304688,452.2893371582031,36.519287109375|-0.4750872254371643,3.5529583897186967e-07,0.8799387216567993|1.7422132714273175e-07,1,-3.0970966236054664e-07|Running
178.9417266845703,452.2893371582031,36.972537994384766|-0.4575517475605011,2.5236286660401674e-07,0.889182984828949|1.1876886674144771e-07,1,-2.226987732001362e-07|Running
178.77359008789062,452.2893371582031,37.42567443847656|-0.44243016839027405,1.7822411280121742e-07,0.8968029618263245|8.075348745251176e-08,1,-1.5889369819888088e-07|Running
178.60545349121094,452.2893371582031,37.878807067871094|-0.4293544888496399,1.5491096405639837e-07,0.9031360745429993|6.759528758948363e-08,1,-1.3939053644662636e-07|Running
178.435546875,452.2893371582031,38.3312873840332|-0.4184328615665436,1.2875641175469354e-07,0.908247709274292|5.467169827966245e-08,1,-1.165760892263279e-07|Running
178.2653350830078,452.2893371582031,38.78365707397461|-0.40917348861694336,1.21267945019099e-07,0.9124565720558167|5.022143056976347e-08,1,-1.10381868978493e-07|Running
178.09510803222656,452.2893371582031,39.23602294921875|-0.4012147784233093,1.2259339143838588e-07,0.9159839749336243|4.966139854900575e-08,1,-1.1208547334717878e-07|Running
177.92489624023438,452.2893371582031,39.688385009765625|-0.394359290599823,1.1779823694268998e-07,0.9189563393592834|4.6838913192459586e-08,1,-1.0808660988459451e-07|Running
177.75466918945312,452.2893371582031,40.140750885009766|-0.3884541392326355,1.0712264497669821e-07,0.9214680790901184|4.1876816680996853e-08,1,-9.859855509830595e-08|Running
177.58445739746094,452.2893371582031,40.593116760253906|-0.383369505405426,1.1034039459900669e-07,0.9235950708389282|4.240077799977371e-08,1,-1.0186848697912865e-07|Running
177.4142303466797,452.2893371582031,41.04547882080078|-0.3789929747581482,9.698248959466582e-08,0.9253995418548584|3.671847181863086e-08,1,-8.976278564887252e-08|Running
177.24400329589844,452.2893371582031,41.49784469604492|-0.375227153301239,1.1066620686506212e-07,0.9269328713417053|4.1261486671828607e-08,1,-1.0268680483704884e-07|Running
177.03123474121094,452.3097229003906,42.063297271728516|-0.37121227383613586,9.89663107020533e-08,0.9285480380058289|3.6483854159996554e-08,1,-9.19963767387344e-08|Running
176.8610076904297,452.33941650390625,42.51565933227539|-0.36850544810295105,7.58676463874508e-08,0.9296255707740784|2.7695746140921074e-08,1,-7.063231777237888e-08|Running
176.73458862304688,452.38067626953125,42.85540771484375|-0.3664936125278473,6.605167612860896e-08,0.9304205775260925|2.3881996824570706e-08,1,-6.15840605178164e-08|Running
176.56642150878906,452.4459228515625,43.30854034423828|-0.363951712846756,6.265464946864086e-08,0.9314178228378296|2.2346178241150483e-08,1,-5.853626561247438e-08|Running
176.3982696533203,452.4916687011719,43.761680603027344|-0.3617076575756073,6.853721146171665e-08,0.932291567325592|2.4176918245188972e-08,1,-6.413469577637443e-08|Running
176.23187255859375,452.5181884765625,44.21546173095703|-0.3593790829181671,8.259819850309214e-08,0.9331916570663452|2.8943555108185137e-08,1,-7.736512941391993e-08|Running
176.06576538085938,452.53289794921875,44.66935348510742|-0.35720208287239075,1.0496081159772075e-07,0.9340271353721619|3.666181669359503e-08,1,-9.835381575840074e-08|Running
175.9014434814453,452.5409240722656,45.1238899230957|-0.35491126775741577,9.991947536036605e-08,0.9348999857902527|3.486336552782632e-08,1,-9.364218556129345e-08|Running
175.74090576171875,452.5453186035156,45.57978439331055|-0.3519814908504486,7.045955641160617e-08,0.9360069632530212|2.4641856555263075e-08,1,-6.601027990882358e-08|Running
175.58628845214844,452.5476989746094,46.0377197265625|-0.3479098975658417,6.060730584067642e-08,0.9375279545783997|2.1324778387565857e-08,1,-5.673239300563182e-08|Running
175.43792724609375,452.5489807128906,46.497711181640625|-0.3426445424556732,8.577366372719553e-08,0.9394651055335999|3.011146176845614e-08,1,-8.031818765630305e-08|Running
